Latitude,Longitude,Street Address,Price,Date Sold,Neighborhood,More Address,Beds,Baths,House Type,Square Feet
41.76,-87.6901,7331 S Washtenaw Ave,145000.0,"Jan  5, 2015",Chicago Lawn,"Chicago, IL 60629",3.0,,Single-Family Home,1152.0
41.704662,-87.717316,10338 S Avers Ave,185000.0,"Jan  5, 2015",Mount Greenwood,"Chicago, IL 60655",3.0,,Single-Family Home,1172.0
41.97659,-87.68549,2229 W Farragut Ave,1050000.0,"Jan  5, 2015",Lincoln Square,"Chicago, IL 60625",,,Multi-Family,2112.0
41.905964,-87.690445,1339 N Maplewood Ave,453000.0,"Jan  5, 2015",West Town,"Chicago, IL 60622",,,Multi-Family,4158.0
41.837254,-87.65727,1230 W 31st Pl,218000.0,"Jan  5, 2015",Bridgeport,"Chicago, IL 60608",3.0,,Single-Family Home,1040.0
41.933273,-87.71203,2834 N Woodard St,250000.0,"Jan  5, 2015",Avondale,"Chicago, IL 60618",,,Multi-Family,1776.0
41.92957,-87.69841,2627 N Mozart St,540000.0,"Jan  5, 2015",Logan Square,"Chicago, IL 60647",,,Multi-Family,2576.0
41.953304,-87.64557,3900 N Lake Shore Dr #8H,120000.0,"Jan  5, 2015",,"Chicago, IL 60613",,,Condo,
42.006382,-87.674675,1733 W Farwell Ave,160500.0,"Jan  5, 2015",Rogers Park,"Chicago, IL 60626",3.0,,Townhouse,1160.0
41.738544,-87.7045,3261 W 85th St,239000.0,"Jan  5, 2015",Ashburn,"Chicago, IL 60652",4.0,,Single-Family Home,1603.0
41.698593,-87.542206,10817 S Mackinaw Ave,142500.0,"Jan  5, 2015",East Side,"Chicago, IL 60617",3.0,,Single-Family Home,1006.0
41.979607,-87.6725,5354 N Paulina St,905000.0,"Jan  5, 2015",Edgewater,"Chicago, IL 60640",4.0,,Single-Family Home,2268.0
41.75368,-87.623505,7730 S Wabash Ave,124000.0,"Jan  2, 2015",Greater Grand Crossing,"Chicago, IL 60619",3.0,,Single-Family Home,1519.0
41.763683,-87.68654,7131 S Maplewood Ave,139000.0,"Jan  2, 2015",Chicago Lawn,"Chicago, IL 60629",3.0,,Single-Family Home,1348.0
42.014362,-87.67712,7314 N Honore St #407,55000.0,"Jan  2, 2015",Rogers Park,"Chicago, IL 60626",,,Condo,
41.853115,-87.715904,2129 S Millard Ave,118000.0,"Jan  2, 2015",North Lawndale,"Chicago, IL 60623",,,Multi-Family,4281.0
41.994797,-87.78908,6234 N Naper Ave,222500.0,"Jan  2, 2015",Norwood Park,"Chicago, IL 60631",3.0,,Single-Family Home,1120.0
41.7554,-87.71167,3544 W 76th St,182000.0,"Jan  2, 2015",Ashburn,"Chicago, IL 60652",3.0,,Single-Family Home,1101.0
41.78866,-87.77592,5700 S Moody Ave,260000.0,"Jan  2, 2015",Garfield Ridge,"Chicago, IL 60638",2.0,,Single-Family Home,943.0
41.897064,-87.67252,1806 W Rice St #1806-2E,160000.0,"Jan  2, 2015",Ukranian Village,"Chicago, IL 60622",,,Condo,
41.95865,-87.66521,1421 W Hutchinson St,820000.0,"Jan  2, 2015",,"Chicago, IL 60613",4.0,,Single-Family Home,1798.0
41.900772,-87.75171,1109 N Lawler Ave,55000.0,"Jan  2, 2015",Austin,"Chicago, IL 60651",,,Multi-Family,4065.0
41.7988,-87.777985,5133 S Merrimac Ave,240000.0,"Jan  2, 2015",Garfield Ridge,"Chicago, IL 60638",5.0,,Single-Family Home,1069.0
41.94478,-87.67772,1941 W Cornelia Ave,1540000.0,"Jan  2, 2015",Roscoe Village,"Chicago, IL 60657",2.0,,Single-Family Home,1056.0
41.73632,-87.72789,8604 S Tripp Ave,149500.0,"Jan  2, 2015",Scottsdale,"Chicago, IL 60652",3.0,,Single-Family Home,1199.0
41.97831,-87.83442,8312 W Balmoral Ave,330000.0,"Jan  2, 2015",Norwood Park,"Chicago, IL 60656",4.0,,Single-Family Home,1548.0
41.962692,-87.66816,4434 N Greenview Ave,1176000.0,"Jan  2, 2015",Ravenswood,"Chicago, IL 60640",4.0,,Single-Family Home,3433.0
41.980312,-87.65444,5415 N Sheridan Rd #4309,171000.0,"Jan  2, 2015",Edgewater,"Chicago, IL 60640",,,Condo,
41.90006,-87.70968,1026 N Spaulding Ave,306000.0,"Jan  2, 2015",Humboldt Park,"Chicago, IL 60651",3.0,,Single-Family Home,1890.0
41.925293,-87.63856,345 W Fullerton Pkwy #1301,337000.0,"Jan  2, 2015",Lincoln Park,"Chicago, IL 60614",,,Condo,
41.799446,-87.76894,5114 S Monitor Ave,151000.0,"Jan  2, 2015",Garfield Ridge,"Chicago, IL 60638",2.0,,Single-Family Home,1056.0
41.94019,-87.81078,3314 N Odell Ave,350000.0,"Jan  2, 2015",Dunning,"Chicago, IL 60634",4.0,,Single-Family Home,1468.0
41.816425,-87.693565,4230 S Fairfield Ave,126000.0,"Jan  2, 2015",Brighton Park,"Chicago, IL 60632",,,Multi-Family,1596.0
41.93317,-87.78907,2911 N Neenah Ave,167500.0,"Jan  2, 2015",Belmont Central,"Chicago, IL 60634",2.0,,Single-Family Home,1068.0
41.977722,-87.71515,5304 N Bernard St,255000.0,"Jan  2, 2015",North Park,"Chicago, IL 60625",2.0,,Single-Family Home,1194.0
41.903492,-87.625755,82 E Elm St #82-3,570000.0,"Jan  2, 2015",Near North Side,"Chicago, IL 60611",,,Condo,
41.957535,-87.78784,4210 N Natchez Ave #4-301,175000.0,"Jan  2, 2015",Dunning,"Chicago, IL 60634",,,Condo,
41.947517,-87.67874,3616 N Damen Ave #3,419000.0,"Jan  2, 2015",North Center,"Chicago, IL 60618",,,Condo,
41.970367,-87.68496,2223 W Ainslie St #2223-3,175000.0,"Jan  2, 2015",Ravenswood,"Chicago, IL 60625",,,Condo,
41.933456,-87.64806,2828 N Burling St #308,137500.0,"Jan  2, 2015",,"Chicago, IL 60657",,,Condo,
41.995632,-87.73044,6306 N Keystone Ave,320000.0,"Jan  2, 2015",Sauganash,"Chicago, IL 60646",3.0,,Single-Family Home,1080.0
41.788956,-87.7092,5727 S Trumbull Ave,182000.0,"Jan  2, 2015",Gage Park,"Chicago, IL 60629",2.0,,Single-Family Home,1008.0
41.815445,-87.66965,4311 S Wood St,74000.0,"Jan  2, 2015",New City,"Chicago, IL 60609",,,Multi-Family,2520.0
41.948185,-87.7502,4910 W Waveland Ave,305000.0,"Jan  2, 2015",Portage Park,"Chicago, IL 60641",3.0,,Single-Family Home,1476.0
41.89102,-87.64219,501 N Clinton St #1403,875000.0,"Jan  2, 2015",Goose Island,"Chicago, IL 60654",,,Condo,
41.99511,-87.76719,6298 N Louise Ave,382000.0,"Jan  2, 2015",Forest Glen,"Chicago, IL 60646",2.0,,Single-Family Home,1783.0
41.934513,-87.76355,2945 N Linder Ave,200000.0,"Jan  2, 2015",Cragin,"Chicago, IL 60641",3.0,,Single-Family Home,1167.0
41.905403,-87.63123,1255 N Clark St,848000.0,"Jan  2, 2015",Near North Side,"Chicago, IL 60610",3.0,,Townhouse,2280.0
41.924503,-87.665436,2343 N Greenview Ave #107,228000.0,"Jan  2, 2015",DePaul,"Chicago, IL 60614",,,Condo,
41.940437,-87.79734,3312 N Newcastle Ave,311000.0,"Jan  2, 2015",Dunning,"Chicago, IL 60634",3.0,,Single-Family Home,1574.0
41.96271,-87.67794,4440 N Winchester Ave,1370000.0,"Jan  2, 2015",Ravenswood,"Chicago, IL 60640",3.0,,Single-Family Home,2262.0
41.970066,-87.71679,3517 W Ainslie St #3517-2,75000.0,"Jan  2, 2015",Albany Park,"Chicago, IL 60625",,,Condo,
41.886044,-87.72139,328 N Hamlin Ave #3S,44000.0,"Jan  2, 2015",West Garfield Park,"Chicago, IL 60624",,,Condo,
41.886562,-87.62159,222 N Columbus Dr #901,239000.0,"Jan  2, 2015",Loop,"Chicago, IL 60601",,,Condo,
41.783844,-87.64145,636 W 61st St,85000.0,"Jan  2, 2015",Englewood,"Chicago, IL 60621",,,Multi-Family,4329.0
41.991383,-87.674095,6060 N Ridge Ave #4B,93000.0,"Jan  2, 2015",Edgewater,"Chicago, IL 60660",,,Condo,
41.775078,-87.789345,6718 W 64th Pl #1A,50000.0,"Jan  2, 2015",Clearing,"Chicago, IL 60638",,,Condo,
41.90141,-87.77013,1137 N Menard Ave,160000.0,"Jan  2, 2015",Austin,"Chicago, IL 60651",3.0,,Single-Family Home,1259.0
41.872707,-87.6294,680 S Federal St,120000.0,"Jan  2, 2015",Loop,"Chicago, IL 60605",,,Condo,
41.97539,-87.66868,1518 W Winona St #1518-2,232000.0,"Jan  2, 2015",Ravenswood,"Chicago, IL 60640",,,Condo,
41.89152,-87.61278,505 N Lake Shore Dr #907,375000.0,"Jan  2, 2015",Near North Side,"Chicago, IL 60611",,,Condo,
41.96834,-87.7432,4604 W Lawrence Ave,207000.0,"Jan  2, 2015",Albany Park,"Chicago, IL 60630",,,Multi-Family,2304.0
41.941296,-87.78652,3340 N Narragansett Ave,160000.0,"Jan  2, 2015",Dunning,"Chicago, IL 60634",4.0,,Single-Family Home,1654.0
41.76297,-87.71955,7139 S Springfield Ave,215000.0,"Jan  2, 2015",West Lawn,"Chicago, IL 60629",3.0,,Single-Family Home,1366.0
41.98573,-87.71226,5729 N Christiana Ave,310000.0,"Dec 31, 2014",North Park,"Chicago, IL 60659",,,Multi-Family,2734.0
41.79679,-87.77619,5238 S Moody Ave,185000.0,"Dec 31, 2014",Garfield Ridge,"Chicago, IL 60638",3.0,,Single-Family Home,1040.0
41.89778,-87.69072,2530 W Iowa St #2530-4,219000.0,"Dec 31, 2014",West Town,"Chicago, IL 60622",,,Condo,
41.950817,-87.6512,841 W Grace St,725000.0,"Dec 31, 2014",,"Chicago, IL 60613",4.0,,Single-Family Home,2876.0
42.008,-87.68106,6955 N Ridge Blvd,100000.0,"Dec 31, 2014",Rogers Park,"Chicago, IL 60645",3.0,,Townhouse,1368.0
41.81149,-87.66903,4522 S Hermitage Ave,134000.0,"Dec 31, 2014",New City,"Chicago, IL 60609",2.0,,Single-Family Home,969.0
42.01625,-87.70384,2947 W Fargo Ave,489500.0,"Dec 31, 2014",West Rogers Park,"Chicago, IL 60645",4.0,,Single-Family Home,2621.0
41.7639,-87.6951,7119 S Francisco Ave,125000.0,"Dec 31, 2014",Chicago Lawn,"Chicago, IL 60629",,,Multi-Family,3022.0
42.008514,-87.66958,6963 N Ashland Blvd #301,145000.0,"Dec 31, 2014",Rogers Park,"Chicago, IL 60626",,,Condo,
41.968998,-87.73632,4827 N Lowell Ave,279000.0,"Dec 31, 2014",Albany Park,"Chicago, IL 60630",3.0,,Single-Family Home,1389.0
41.991608,-87.65569,6030 N Sheridan Rd #704,87000.0,"Dec 31, 2014",Edgewater,"Chicago, IL 60660",,,Condo,
41.991833,-87.71979,3625 W Glenlake Ave,470000.0,"Dec 31, 2014",North Park,"Chicago, IL 60659",4.0,,Single-Family Home,2124.0
41.89687,-87.71845,847 N Lawndale Ave,77500.0,"Dec 31, 2014",Humboldt Park,"Chicago, IL 60651",,,Multi-Family,2114.0
41.792976,-87.78269,5443 S Nagle Ave,325000.0,"Dec 31, 2014",Garfield Ridge,"Chicago, IL 60638",4.0,,Single-Family Home,2214.0
41.91141,-87.75976,1700 N Lorel Ave,190000.0,"Dec 31, 2014",Austin,"Chicago, IL 60639",2.0,,Single-Family Home,1051.0
41.763016,-87.59147,1347 E 72nd Pl,92500.0,"Dec 31, 2014",South Shore,"Chicago, IL 60619",3.0,,Single-Family Home,3407.0
41.904564,-87.62551,1212 N Lake Shore Dr #9C-S,662000.0,"Dec 31, 2014",Near North Side,"Chicago, IL 60610",,,Condo,
41.86694,-87.62141,1211 S Prairie Ave #1304,1000000.0,"Dec 31, 2014",Near South Side,"Chicago, IL 60605",,,Unknown,
41.745537,-87.72316,4033 W 81st St,130000.0,"Dec 31, 2014",Scottsdale,"Chicago, IL 60652",2.0,,Single-Family Home,888.0
41.801285,-87.734764,5030 S Kenneth Ave,193000.0,"Dec 31, 2014",Archer Heights,"Chicago, IL 60632",2.0,,Single-Family Home,816.0
41.918804,-87.63699,2020 N Lincoln Park W #22B,192000.0,"Dec 31, 2014",Lincoln Park,"Chicago, IL 60614",,,Condo,
41.9545,-87.66711,4001 N Greenview Ave #1N,375000.0,"Dec 31, 2014",,"Chicago, IL 60613",,,Condo,
41.903683,-87.775055,1257 N Austin Blvd,215000.0,"Dec 31, 2014",Austin,"Chicago, IL 60651",,,Multi-Family,2914.0
41.944237,-87.650795,835 W Newport Ave,651000.0,"Dec 31, 2014",,"Chicago, IL 60657",,,Multi-Family,3753.0
41.94195,-87.76827,5643 W Roscoe St,310000.0,"Dec 31, 2014",Portage Park,"Chicago, IL 60634",3.0,,Single-Family Home,1380.0
41.809063,-87.71126,4626 S Saint Louis Ave,170000.0,"Dec 31, 2014",Brighton Park,"Chicago, IL 60632",,,Multi-Family,2330.0
41.768135,-87.7133,3610 W 69th St,125000.0,"Dec 31, 2014",West Lawn,"Chicago, IL 60629",3.0,,Single-Family Home,1040.0
41.89107,-87.70603,523 N Kedzie Ave,30000.0,"Dec 31, 2014",Humboldt Park,"Chicago, IL 60612",,,Multi-Family,2224.0
41.867092,-87.639565,517 W Roosevelt Rd,25000.0,"Dec 31, 2014",University Village,"Chicago, IL 60607",3.0,,Single-Family Home,1045.0
41.860806,-87.64777,811 W 15th Pl #601-E,260000.0,"Dec 31, 2014",University Village,"Chicago, IL 60608",,,Condo,
41.86713,-87.622215,1201 S Prairie Ave #3806,520000.0,"Dec 31, 2014",Near South Side,"Chicago, IL 60605",,,Condo,
41.846027,-87.652405,2506 S Senour Ave,390000.0,"Dec 31, 2014",Bridgeport,"Chicago, IL 60608",4.0,,Single-Family Home,2165.0
41.938847,-87.726494,3963 W Belmont Ave #516,182000.0,"Dec 31, 2014",Avondale,"Chicago, IL 60618",,,Condo,
41.690624,-87.53975,11241 S Avenue O,84000.0,"Dec 31, 2014",East Side,"Chicago, IL 60617",4.0,,Single-Family Home,990.0
41.79802,-87.696,5237 S Francisco Ave,60000.0,"Dec 31, 2014",Gage Park,"Chicago, IL 60632",,,Multi-Family,1660.0
41.913425,-87.64513,641 W Willow St #120,745000.0,"Dec 31, 2014",Lincoln Park,"Chicago, IL 60614",,,Condo,
41.912037,-87.76835,1726 N Major Ave,160000.0,"Dec 31, 2014",Austin,"Chicago, IL 60639",3.0,,Single-Family Home,1621.0
41.884007,-87.62577,130 N Garland Ct #5-78,43000.0,"Dec 31, 2014",Loop,"Chicago, IL 60602",,,Condo,
41.690453,-87.70601,11134 S Homan Ave,170000.0,"Dec 31, 2014",Mount Greenwood,"Chicago, IL 60655",3.0,,Single-Family Home,1104.0
41.93924,-87.65444,3140 N Sheffield Ave #410,376000.0,"Dec 31, 2014",,"Chicago, IL 60657",,,Condo,
41.92439,-87.63696,2314 N Lincoln Park W #29,1415000.0,"Dec 31, 2014",Lincoln Park,"Chicago, IL 60614",,,Condo,
41.911037,-87.6942,1623 N Washtenaw Ave,429000.0,"Dec 31, 2014",West Town,"Chicago, IL 60647",,,Condo,
41.960876,-87.75656,5152 W Montrose Ave,309000.0,"Dec 31, 2014",Portage Park,"Chicago, IL 60641",,,Multi-Family,2636.0
41.894207,-87.71347,715 N Saint Louis Ave,200000.0,"Dec 31, 2014",Humboldt Park,"Chicago, IL 60624",1.0,,Single-Family Home,882.0
42.007572,-87.68419,6938 N Hamilton Ave,259000.0,"Dec 31, 2014",West Rogers Park,"Chicago, IL 60645",,,Condo,
41.828228,-87.620834,3632 S Prairie Ave,365000.0,"Dec 31, 2014",Douglas,"Chicago, IL 60653",3.0,,Single-Family Home,1849.0
41.70459,-87.70285,10352 S Sawyer Ave,255000.0,"Dec 31, 2014",Mount Greenwood,"Chicago, IL 60655",3.0,,Single-Family Home,1254.0
41.94567,-87.648834,744 W Cornelia Ave #3W,440000.0,"Dec 31, 2014",,"Chicago, IL 60657",,,Condo,
41.834106,-87.620415,3329 S Prairie Ave #1,105500.0,"Dec 31, 2014",Douglas,"Chicago, IL 60616",,,Condo,
41.750866,-87.70451,7823 S Spaulding Ave,53100.0,"Dec 31, 2014",Ashburn,"Chicago, IL 60652",2.0,,Single-Family Home,840.0
41.76239,-87.61241,7253 S Eberhart Ave,175000.0,"Dec 31, 2014",Greater Grand Crossing,"Chicago, IL 60619",2.0,,Single-Family Home,960.0
41.78596,-87.80037,5818 S Neva Ave,160000.0,"Dec 31, 2014",Garfield Ridge,"Chicago, IL 60638",,,Multi-Family,1821.0
41.972916,-87.651634,4920 N Marine Dr #515,67000.0,"Dec 31, 2014",Uptown,"Chicago, IL 60640",,,Condo,
41.86842,-87.77387,1023 S Austin Blvd,139000.0,"Dec 31, 2014",Austin,"Chicago, IL 60644",3.0,,Single-Family Home,1440.0
41.92073,-87.77348,2220 N Marmora Ave,238500.0,"Dec 31, 2014",Belmont Central,"Chicago, IL 60639",,,Multi-Family,2283.0
41.741676,-87.59171,8420 S Kenwood Ave,150000.0,"Dec 31, 2014",Avalon Park,"Chicago, IL 60619",2.0,,Single-Family Home,870.0
41.980263,-87.76561,5431 N Linder Ave,186000.0,"Dec 31, 2014",Jefferson Park,"Chicago, IL 60630",2.0,,Single-Family Home,862.0
41.919872,-87.69974,2864 W Dickens Ave,605000.0,"Dec 31, 2014",Logan Square,"Chicago, IL 60647",5.0,,Single-Family Home,3180.0
41.69937,-87.712944,10639 S Lawndale Ave,170000.0,"Dec 31, 2014",Mount Greenwood,"Chicago, IL 60655",3.0,,Single-Family Home,900.0
41.896416,-87.62385,777 N Michigan Ave #2107,385000.0,"Dec 31, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.935646,-87.652626,928 W Oakdale Ave #928-1S,215000.0,"Dec 31, 2014",,"Chicago, IL 60657",,,Condo,
41.778008,-87.79843,6252 S Gullikson Rd #6252-2N,106000.0,"Dec 31, 2014",Clearing,"Chicago, IL 60638",,,Condo,
41.871304,-87.73392,4331 W Lexington St,21000.0,"Dec 31, 2014",West Garfield Park,"Chicago, IL 60624",2.0,,Single-Family Home,985.0
41.930645,-87.79703,2754 N Newcastle Ave,100000.0,"Dec 31, 2014",Montclare,"Chicago, IL 60707",3.0,,Single-Family Home,1408.0
41.944904,-87.64473,609 W Stratford Pl #3D,362000.0,"Dec 31, 2014",,"Chicago, IL 60657",,,Condo,
41.881725,-87.696686,2809 W Warren Blvd,197000.0,"Dec 31, 2014",East Garfield Park,"Chicago, IL 60612",,,Multi-Family,3252.0
41.883556,-87.6342,208 W Washington St #1708,253000.0,"Dec 31, 2014",Loop,"Chicago, IL 60606",,,Condo,
41.92446,-87.64853,2327 N Halsted St,747000.0,"Dec 31, 2014",Lincoln Park,"Chicago, IL 60614",4.0,,Single-Family Home,1698.0
41.741882,-87.61189,8400 S Rhodes Ave,175000.0,"Dec 31, 2014",Chatham,"Chicago, IL 60619",2.0,,Single-Family Home,801.0
41.926247,-87.75476,5122 W Altgeld St,255000.0,"Dec 31, 2014",Cragin,"Chicago, IL 60639",,,Multi-Family,2454.0
41.794975,-87.7105,3451 W 54th St,144000.0,"Dec 30, 2014",Gage Park,"Chicago, IL 60632",3.0,,Single-Family Home,1025.0
41.965916,-87.779854,6100 W Leland Ave #203,157000.0,"Dec 30, 2014",Portage Park,"Chicago, IL 60630",,,Condo,
41.953865,-87.646996,655 W Irving Park Rd #5315,178000.0,"Dec 30, 2014",,"Chicago, IL 60613",,,Condo,
41.97904,-87.82636,5441 N Washington St,390000.0,"Dec 30, 2014",Norwood Park,"Chicago, IL 60656",4.0,,Single-Family Home,1613.0
41.774258,-87.66007,6557 S Bishop St,85000.0,"Dec 30, 2014",West Englewood,"Chicago, IL 60636",,,Multi-Family,2386.0
41.65688,-87.55354,13114 S Escanaba Ave,111500.0,"Dec 30, 2014",Hegewisch,"Chicago, IL 60633",3.0,,Single-Family Home,1133.0
41.797283,-87.58257,5406 S East View Park #5406-1,175000.0,"Dec 30, 2014",Hyde Park,"Chicago, IL 60615",,,Condo,
41.89626,-87.636475,757 N Orleans St #710,322500.0,"Dec 30, 2014",Near North Side,"Chicago, IL 60654",,,Condo,
41.797283,-87.58257,5427 S East View Park #5442-3,297000.0,"Dec 30, 2014",Hyde Park,"Chicago, IL 60615",,,Condo,
41.88501,-87.61481,155 N Harbor Dr #2813,420000.0,"Dec 30, 2014",Loop,"Chicago, IL 60601",,,Condo,
41.91227,-87.635506,1636 N Wells St #1002,147000.0,"Dec 30, 2014",Lincoln Park,"Chicago, IL 60614",,,Condo,
41.7783,-87.66698,6338 S Paulina St,21500.0,"Dec 30, 2014",West Englewood,"Chicago, IL 60636",2.0,,Single-Family Home,756.0
41.772778,-87.73149,6608 S Kolin Ave,212000.0,"Dec 30, 2014",West Lawn,"Chicago, IL 60629",,,Multi-Family,1491.0
41.962093,-87.69812,4429 N California Ave,570000.0,"Dec 30, 2014",Albany Park,"Chicago, IL 60625",,,Multi-Family,2486.0
41.936848,-87.70546,3038 N Albany Ave,570000.0,"Dec 30, 2014",Avondale,"Chicago, IL 60618",,,Multi-Family,2781.0
41.909477,-87.637825,1500 N Orleans St #1N,300000.0,"Dec 30, 2014",Near North Side,"Chicago, IL 60610",,,Condo,
41.898933,-87.69959,928 N Francisco Ave,529000.0,"Dec 30, 2014",West Town,"Chicago, IL 60622",,,Single-Family Home,
41.90769,-87.66971,1656 W Beach Ave #1,555500.0,"Dec 30, 2014",Wicker Park,"Chicago, IL 60622",,,Condo,
41.712845,-87.57027,10017 S Merrill Ave,96000.0,"Dec 30, 2014",South Deering,"Chicago, IL 60617",3.0,,Single-Family Home,1176.0
41.95115,-87.76116,5341 W Byron St,331000.0,"Dec 30, 2014",Portage Park,"Chicago, IL 60641",,,Multi-Family,2280.0
41.73718,-87.74005,8524 S Keating Ave,245000.0,"Dec 30, 2014",Scottsdale,"Chicago, IL 60652",3.0,,Single-Family Home,1176.0
41.934566,-87.66312,1348 W George St #1348-2,457000.0,"Dec 30, 2014",,"Chicago, IL 60657",,,Condo,
41.794304,-87.728424,5420 S Keeler Ave,235000.0,"Dec 30, 2014",West Elsdon,"Chicago, IL 60632",3.0,,Single-Family Home,1406.0
41.888348,-87.62881,300 N State St #2711,273500.0,"Dec 30, 2014",Near North Side,"Chicago, IL 60654",,,Condo,
41.791245,-87.78822,5530 S Natoma Ave,225000.0,"Dec 30, 2014",Garfield Ridge,"Chicago, IL 60638",3.0,,Single-Family Home,1127.0
41.813835,-87.63495,4422 S Shields Ave,140500.0,"Dec 30, 2014",Fuller Park,"Chicago, IL 60609",3.0,,Single-Family Home,2334.0
41.74374,-87.7221,8207 S Komensky Ave,110000.0,"Dec 30, 2014",Scottsdale,"Chicago, IL 60652",2.0,,Single-Family Home,888.0
41.74229,-87.65195,8331 S May St,107000.0,"Dec 30, 2014",Auburn Gresham,"Chicago, IL 60620",2.0,,Single-Family Home,1035.0
41.978283,-87.70096,2851 W Summerdale Ave #2E,125000.0,"Dec 30, 2014",Lincoln Square,"Chicago, IL 60625",,,Condo,
41.75419,-87.57813,7735 S Bennett Ave,218000.0,"Dec 30, 2014",South Shore,"Chicago, IL 60649",3.0,,Single-Family Home,1952.0
41.76182,-87.57769,7321 S Euclid Ave,205000.0,"Dec 30, 2014",South Shore,"Chicago, IL 60649",3.0,,Single-Family Home,1800.0
41.89802,-87.62292,180 E Pearson St #3405,1100000.0,"Dec 30, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.980827,-87.801994,5457 N Nordica Ave,435000.0,"Dec 30, 2014",Norwood Park,"Chicago, IL 60656",4.0,,Single-Family Home,1728.0
41.768436,-87.61378,6931 S Vernon Ave,24000.0,"Dec 30, 2014",Greater Grand Crossing,"Chicago, IL 60637",3.0,,Single-Family Home,1624.0
41.891045,-87.62343,160 E Illinois St #1304,342000.0,"Dec 30, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.8949,-87.66641,1519 W Superior St,500000.0,"Dec 30, 2014",Goose Island,"Chicago, IL 60642",,,Multi-Family,2730.0
41.86044,-87.62166,244 E 16th St,21000.0,"Dec 30, 2014",Near South Side,"Chicago, IL 60605",3.0,,Single-Family Home,1133.0
41.871677,-87.62811,801 S Plymouth Ct #P110,34000.0,"Dec 30, 2014",Loop,"Chicago, IL 60605",,,Condo,
41.871902,-87.63325,801 S Wells St #1007,284000.0,"Dec 30, 2014",Loop,"Chicago, IL 60607",,,Condo,
41.949173,-87.808685,3806 N Oconto Ave,101000.0,"Dec 30, 2014",Dunning,"Chicago, IL 60634",2.0,,Single-Family Home,1322.0
41.88501,-87.61481,155 N Harbor Dr #2804,385000.0,"Dec 30, 2014",Loop,"Chicago, IL 60601",,,Condo,
41.938847,-87.726494,3963 W Belmont Ave #604,235000.0,"Dec 30, 2014",Avondale,"Chicago, IL 60618",,,Condo,
41.882664,-87.660126,1301 W Washington Blvd #404,259000.0,"Dec 30, 2014",,"Chicago, IL 60607",,,Condo,
41.9362,-87.64841,739 W Wellington Ave #739-1,193000.0,"Dec 30, 2014",,"Chicago, IL 60657",,,Condo,
41.9124,-87.64921,1651 N Dayton St #102,491000.0,"Dec 30, 2014",DePaul,"Chicago, IL 60614",,,Condo,
41.952488,-87.79948,6917 W Irving Park Rd #G-S,40000.0,"Dec 30, 2014",Dunning,"Chicago, IL 60634",,,Condo,
41.948517,-87.678246,1953 W Waveland Ave #1953-3,139000.0,"Dec 30, 2014",North Center,"Chicago, IL 60613",,,Condo,
41.69382,-87.530785,11054 S Avenue F,265000.0,"Dec 30, 2014",East Side,"Chicago, IL 60617",4.0,,Single-Family Home,2381.0
41.739437,-87.62315,8518 S Wabash Ave,155000.0,"Dec 30, 2014",Chatham,"Chicago, IL 60619",3.0,,Single-Family Home,965.0
41.69566,-87.53011,10957 S Avenue F,135000.0,"Dec 30, 2014",East Side,"Chicago, IL 60617",2.0,,Single-Family Home,816.0
41.91845,-87.71808,3630 W Mclean Ave,225000.0,"Dec 30, 2014",Logan Square,"Chicago, IL 60647",4.0,,Single-Family Home,1710.0
41.76339,-87.62726,61 W 72nd St,99000.0,"Dec 30, 2014",Greater Grand Crossing,"Chicago, IL 60621",,,Multi-Family,3036.0
41.88428,-87.733826,4317 W Maypole Ave,26000.0,"Dec 30, 2014",West Garfield Park,"Chicago, IL 60624",,,Multi-Family,2314.0
